,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-CHL_RE_growth_capped,353656.18779198965,353656.18779198965,143.5730952455385,64493.883950577154,64493.883950577154,23.31473252978548,374416.17568612914,374416.17568612914,93476.79041948917,93476.79041948917,0.9741925930002078,8.507192593000209,14891.737721265536,14891.737721265536,0.06297008673319235,5.536016853313041e-14,7.217000000000055,5868.250173035088,5868.250173035088,7.0101208330545265e-15,32.709660808881125,0.43906296296292335,5.136062962962923,9382.644195986473,9382.644195986473,0.02630615818066482,0.19135925925943376,4.888359259259434,19600.26227316533,19600.26227316533,0.020471233923071017,4.076013465676475,0.0,7.7804150603381235,0.09548302720928192,0.09548302720936375
1,2,MEX-CHL_RE_growth_capped,357238.5413115499,340227.18220147607,145.02741613916726,63548.97094952905,60522.82947574195,22.973143645167596,379874.37278915837,361785.1169420556,94258.17065420083,89769.68633733412,1.0716118519999733,9.57880444500018,16767.581304742616,15969.125052135823,0.12081182891066627,6.006653589166444e-14,7.217000000000115,5868.250173035137,5588.809688604892,1.386473430202699e-14,31.46761208181453,0.482969259259208,5.61903222222213,10264.940373020509,9776.13368859096,0.05046991748286912,0.21049518518519425,5.098854444444628,20444.25933190306,19470.723173241007,0.04077829333298757,3.8250428228668905,0.0,7.409919105083927,0.09503748767101758,0.095037487671102
2,3,MEX-CHL_RE_growth_capped,370642.2883541546,336183.481500367,150.46890851855937,62679.96683661149,56852.57762957958,22.65899605133557,395341.54777322913,358586.43788955023,95288.08910061957,86429.10576019915,1.1787730369999725,10.757577482000155,18831.00924621732,17080.28049543521,0.1734238089705977,6.590023685994218e-14,7.217000000000181,5868.25017303519,5322.675893909469,2.065758917844827e-14,31.093610203968936,0.5312661851851352,6.1502984074072655,11235.46616775796,10190.899018374566,0.07244891006473839,0.23154470370369679,5.330399148148325,21372.656096514493,19385.6291124848,0.060959780444231795,3.593082906189431,0.0,7.057065814365645,0.0944924104877148,0.09449241048780001
3,4,MEX-CHL_RE_growth_capped,369192.98065307445,318922.7778020295,149.88053596976735,60376.330807486855,52155.34461288142,21.826224715898913,396162.01080828754,342219.64004603174,95073.26788676542,82127.86341584314,1.2966503409999712,12.054227823000126,21100.779982364635,18227.647107106906,0.22068135156788665,7.224760022003522e-14,7.217000000000253,5868.250173035249,5069.215137056688,2.7395248077924276e-14,29.497167718909715,0.5843928037036549,6.7346912111109205,12303.04454196917,10627.83245176043,0.09219105198971034,0.25469917407406434,5.5850983222223896,22393.892537587068,19344.686351441153,0.0810535528996052,3.296217779534104,0.0,6.721015061300613,0.09404633275932411,0.09404633275941303
4,5,MEX-CHL_RE_growth_capped,377799.9686160357,310816.96915670787,153.37469765911476,60980.73195346706,50168.99909273774,22.04471754337422,406435.13927540835,334375.19492426165,97140.76079378958,79917.9443082169,1.4263153749999693,13.156543198000094,23030.3697114281,18947.142156963895,0.2624357397886077,7.868424322019738e-14,6.893000000000332,5604.800948140848,4611.083610751361,3.403678118657104e-14,28.747461477303908,0.6428320840740255,7.234523295184946,13216.146004397411,10872.95602502859,0.1096342158611813,0.28016909148146985,5.722267413703859,22943.882836216613,18875.98919069039,0.10109679357368692,3.1706807426610273,0.0,6.400966725048202,0.0936348493872378,0.09363484938732851
5,6,MEX-CHL_RE_growth_capped,389542.48477173713,305216.7297697972,158.14178345781258,63273.71188193671,49576.60890908365,22.873636666455766,420683.0993580875,329616.2161381121,101838.64234628459,79793.24103593682,1.5689469119999746,14.631490110000069,25612.246438230635,20067.865266392288,0.29851335236094456,8.546163020508559e-14,6.799000000000418,5528.368148325857,4331.621102084091,4.057059145218423e-14,28.229495336408547,0.7071152924814327,7.920638587666379,14469.552692204981,11337.273151436737,0.12470587023946234,0.3081860006296195,6.009453414333478,24095.377772449006,18879.358975656283,0.1211260779016369,3.1332416830540866,0.0,6.096158785760193,0.09282453162661468,0.09282453162670569
6,7,MEX-CHL_RE_growth_capped,395202.95299585024,294906.5283217648,160.43975242181932,59852.04106679393,44662.514564169345,21.636692401769206,429154.4170030792,320241.63350231334,101197.18405026916,75514.89683458139,1.7258416039999638,16.275331714000032,28489.771280234796,21259.505975967204,0.33397733821300896,9.562555289781074e-14,6.717000000000513,5461.692727210669,4075.599204742892,4.716941706437754e-14,27.275904804480028,0.7778268217295764,8.698465409395956,15890.499508280118,11857.73539332538,0.1395211780828172,0.3390046006925774,6.348458015026056,25454.64347551659,18994.64687732655,0.1409078645248712,2.8226709204555025,0.0,5.805865510247802,0.09227604553961427,0.09227604553970786
7,8,MEX-CHL_RE_growth_capped,402081.5064473926,285751.81982275593,163.2322250094351,58178.881069000425,41346.64458359936,21.03184004308687,436243.92799642915,310030.41500969115,102477.20270712793,72828.63472791575,1.8984257639999638,16.959757477999997,29687.850300515893,21098.60094027456,0.36885194790226267,1.0704934444197982e-13,5.503000000000621,4474.571248748161,3179.9942468223417,5.3848664190719095e-14,26.42918581540669,0.8556095039025338,9.536074913298489,17420.658310258757,12380.536619677046,0.15409027027949232,0.3729050607618357,6.703363075787891,26877.66332820628,19101.453524879224,0.16046486931527587,2.6131079376834805,0.0,5.529395724045526,0.09208374880718621,0.09208374880728279
8,9,MEX-CHL_RE_growth_capped,407249.45632021915,275642.4622023068,165.33024728340678,55504.98144906252,37567.956233397585,20.06521730878045,444280.3402784083,300706.42207592586,102561.68769824333,69417.78727026445,2.088268339999955,18.74102581799995,32805.93898141625,22204.350810933807,0.4031572997179951,1.1920382623710684e-13,5.19600000000074,4224.944977011837,2859.6090628469974,6.056999508609537e-14,25.49417132909135,0.9411704542927867,10.378245367591276,18959.149131337614,12832.298402661285,0.16842155137481596,0.4101955668380177,7.01455864262591,28125.42651515248,19036.395739300522,0.17981816589980548,2.374294833950727,0.0,5.2660911657576435,0.09154826030206832,0.09155292599111683
9,10,MEX-CHL_RE_growth_capped,425647.1616369356,274375.9555539666,172.79912691542341,58309.86916358235,37587.061566338365,21.07919263224251,465553.1524597542,300099.713048861,106579.42127470627,68702.04523900844,2.297095173999957,20.591120991999908,36044.50820262511,23234.61136809767,0.4369093041279636,1.3238741758456028e-13,4.749000000000872,3861.482620444581,2489.1461269586407,6.731677916117866e-14,25.377032129186354,1.0352874997220647,10.98253286731334,20063.07146306533,12932.834751806757,0.1825216680123926,0.4512151235218287,7.0347737661477385,28206.48064843079,18182.14892110324,0.19898718562509055,2.3755022909925847,0.0,5.015324919769184,0.09106864797391005,0.09106864797400926
