RE_PV_Openfield_Lim_[US],RE_WIND_Onshore_Lim_[US],BESSch_[US],BESSdisch_[US],PP_CO2_[US],PP_CO2_Existing_[US],EL_Demand_[US],RE_PV_Openfield_Lim_[CL],RE_WIND_Onshore_Lim_[CL],BESSch_[CL],BESSdisch_[CL],PP_CO2_[CL],PP_CO2_Existing_[CL],EL_Demand_[CL]
6.045679741831427,43.55972206284652,9.659623903320148e-05,4.418851365903522,4.409652230417518e-05,21.946984593239677,85.306,1.4425779608275404e-09,12.700484268838418,0.0008383211524996701,0.0003857090652756971,7.016972143378765e-06,4.771157515907385e-06,9.191
11.319570580450332,2.6560806135882022,9.537022434017437e-05,32.46061326085881,4.492017998315164e-05,28.96338026983779,78.328,6.836102594715838e-10,8.688708607768769,0.0008275796304629971,0.00038891770446231375,7.037791297090683e-06,4.782038498886037e-06,8.239
30.099767225288385,1.9477924499646817,9.60860362992339e-05,8.364128231915064,4.421147247365853e-05,24.713664979779082,73.957,1.4346293497017937e-10,8.163436787466601,0.0008313923442535841,0.00038799455923738336,7.045621889176337e-06,4.7860927947138155e-06,7.906
44.12059896698255,6.374593472611685,0.00010696440967403648,1.4443745166674866,4.1500440221756596e-05,5.55847015143472,71.336,0.0,7.927543304242031,0.0008402049979662995,0.00038558473765106123,7.050705027193846e-06,4.788729011427153e-06,7.68
53.25343432166406,10.27017837254105,10.46316578651345,9.816074356739175e-05,3.206381821689908e-05,9.944526966314521e-05,70.262,0.0,7.859424851341149,0.0008543727791985095,0.0003819542440473969,7.0546797353943525e-06,4.790778369442716e-06,7.602
63.543953031164364,12.92625898612925,26.56237065122073,9.762283448238865e-05,3.1874689412164394e-05,9.847516837418395e-05,70.552,0.0,7.930195609322857,0.0008788524035189942,0.00037609361196406236,7.056904724520629e-06,4.791933655214271e-06,7.544
66.88837161175196,15.051123476999814,31.957476822613565,9.744346256108931e-05,3.1839096686943e-05,9.828210704400668e-05,71.968,0.0,7.990473673170772,0.0009150293367485884,0.00036849653646800934,7.061239749432946e-06,4.794109508049859e-06,7.681
49.26585832173269,18.769636336023297,10.211094306654807,9.81299939891719e-05,3.210809961164363e-05,9.958554946314365e-05,75.376,0.0,8.05305046072293,0.0009764690143360778,0.0003572879584484761,7.06676435406017e-06,4.796842944195636e-06,7.896
16.593461419069236,25.8525179722585,9.602625477227622e-05,5.401865572319592,4.54094276940443e-05,24.77494270290434,81.851,0.0,8.096608350644692,0.001092258860677008,0.00034001922696694627,7.0724618563047745e-06,4.7996285608687644e-06,8.047
0.0,38.955848999293636,9.521332946035379e-05,12.58341350165579,4.61323106960841e-05,30.895498818491035,89.005,0.0,8.271525724775376,0.0013183519161782424,0.00031548364027738203,7.0844773387884795e-06,4.805373970561891e-06,8.656
0.0,45.33044247190532,9.546094570299508e-05,7.9262238229305,4.613528318900268e-05,30.20204916103303,91.272,1.699262025172387e-11,8.265577996789144,0.0017835546214512803,0.00027772993938793555,7.111009053154677e-06,4.8176243145471165e-06,9.227
0.0,46.392874717340604,9.563315395726596e-05,6.174799411485084,4.6112179801731245e-05,29.499486524990584,90.112,2.0502214238985998e-10,7.085429436165353,7.58539523163439e-05,0.002891356602814938,0.0001426221021356319,0.9756576955739436,9.52
0.0,48.16359512639941,9.5989146003647e-05,4.378977872594579,4.5987263319281065e-05,27.499743628083216,88.445,2.5017036159376488e-09,6.951803028338257,7.547272111377618e-05,0.0029018017556945845,0.0001433897632491303,1.10490302386251,9.702
0.0,50.28845961726996,9.663200290503374e-05,3.062831357012758,4.5727850084411464e-05,24.152584138859876,86.315,1.1652519897460613e-08,7.202771753764082,0.0013617158269373987,0.00029757839296652987,3.475692482018483e-05,6.704128856967117e-06,9.729
0.0,51.17381982179936,9.748442753116026e-05,2.351877890959121,4.535137623796407e-05,20.657930337832916,83.169,2.6751601142942493e-08,7.618236097840342,0.0014761303412898215,0.0003026670653871326,7.058880277770737e-06,4.792819357676924e-06,9.782
0.0,55.24647676263461,9.951967332204353e-05,1.7339994331631483,4.447974812035278e-05,15.388925190022626,82.09,4.257701947046862e-08,8.287461793082766,0.001168261310347174,0.0003315643287029088,7.032674569260503e-06,4.779574678352496e-06,9.903
0.0,62.15228635796393,0.00010625225902762568,1.160650011463714,4.304781567542546e-05,7.103638503127778,81.372,5.436335073941833e-08,8.8805147185196,0.0010180297930514458,0.0003508839344115973,7.021434695757552e-06,4.773640418863451e-06,9.924
0.0,66.0478712578933,0.00011319035911814159,0.8609862210716726,4.256700955969405e-05,2.926745517009843,81.487,6.297609168181092e-08,9.579528644037202,0.0009407069260658082,0.0003636851863187022,7.014977683481007e-06,4.770151562012798e-06,9.816
0.0,67.99566370785799,0.00011429003615039158,0.8093531519051831,4.25040089406194e-05,2.4530525860137384,83.255,6.492404325609557e-08,10.098237638184813,0.0008968674464587766,0.00037224318982438437,7.012033835389613e-06,4.768538214416695e-06,9.658
0.0,61.44399819434041,0.0001002413114909965,1.6482744842625676,4.4148409841595155e-05,14.0116651918474,87.922,6.188452442429958e-08,10.294090365482624,0.0008706657341084728,0.00037791544585279776,7.0113721129449855e-06,4.7681683041009246e-06,9.627
0.0,55.95476492625813,9.678204968209265e-05,3.0056064162449507,4.554864987526573e-05,23.33563671428378,92.11,5.534959687433235e-08,10.183428067362636,0.0008548670294132389,0.00038157004137693006,7.01187718703795e-06,4.768437060070404e-06,9.365
0.0,50.28845961726996,9.586202983762935e-05,5.085958941598738,4.587151536063231e-05,27.8630337720315,91.998,4.3985719300375314e-08,10.173791529392268,0.0008447449058037392,0.0003840051670308569,7.013710314860883e-06,4.7694261767466575e-06,9.347
0.0,46.03873063552884,9.553070592394315e-05,7.354104993680373,4.5940003479015596e-05,29.458397499754895,90.804,2.7301056200164012e-08,10.169801841670703,0.0008361489032122038,0.0003862238945941654,7.018356243620605e-06,4.7719058662622e-06,9.741
0.0,41.61192961288184,9.534930843509078e-05,9.893754357118212,4.590292474979411e-05,29.828412711422956,88.441,7.94954000884969e-09,10.161312775337553,0.000828249868330621,0.0003887588126175483,7.0245442937933775e-06,4.7751394504053925e-06,9.592
8.489677935337749,37.71634471295247,9.612802159713502e-05,4.806884687075038,4.534039710101363e-05,24.386629993539376,84.398,1.8912248992094605e-09,9.99918148196752,0.0008259257102570884,0.00038953224991183076,7.02616089008798e-06,4.775977765549146e-06,9.118
30.6142931607634,1.7707204090588016,9.563886240019525e-05,10.839216332590759,4.511567424282388e-05,25.80063443423351,77.912,5.474577785341657e-10,11.961888353670716,0.0008354720620314516,0.0003862909496937311,7.016325494422737e-06,4.770816967898264e-06,8.353
71.13321057942085,0.17707204090588016,25.139371365529648,11.467129865680189,4.390129855972462e-06,4.765768856596047e-06,73.526,2.739404081907099e-10,11.245734848895994,0.0008361605426681783,0.00038611844014768535,7.0177330225696046e-06,4.771568342332624e-06,7.934
86.69762012754005,0.17707204090588016,36.20894463944416,7.382399237007045,4.386546476352052e-06,4.761825796041679e-06,70.808,0.0,10.643107429013364,0.0008388097682578257,0.0003854638171431894,7.019717918945983e-06,4.772629347768052e-06,7.719
90.1706701919964,0.17707204090588016,37.16804441310628,6.985832323517242,4.385860890384169e-06,4.761064705899467e-06,69.371,0.0,10.255060318585153,0.0008448639132676586,0.0003839633362496406,7.021468651312429e-06,4.773567904546435e-06,7.577
86.56898864367129,0.17707204090588016,36.52147196513843,7.258256339608457,4.386419808399643e-06,4.7616882187133245e-06,68.812,0.0,10.012469025623895,0.0008552966578024122,0.0003814454745901856,7.023460272492626e-06,4.774632168687095e-06,7.59
73.83447174066467,0.5312161227176405,29.6577088125799,9.840513342554711,4.389339688037576e-06,4.764897645194693e-06,69.74,0.0,9.810329665926071,0.0008726315944312148,0.00037745544610122005,7.0258733566230345e-06,4.77591493050023e-06,7.669
51.195330579764004,0.8853602045294008,0.00011138480840759461,1.1941981050885677,3.9607366534320055e-05,4.4859790117310245,72.679,0.0,9.56863522434328,0.0009010609769657796,0.00037141146343862074,7.0292932540982966e-06,4.777716783573843e-06,7.833
18.651565160969295,2.4790085726823223,9.718090999076953e-05,2.5245212979305283,4.957194779365315e-05,48.90504567001945,78.324,0.0,9.376583608032858,0.0009511071431953524,0.0003619049214148729,7.032737348293226e-06,4.779520451827432e-06,7.931
0.0,4.072656940835244,9.459342141668461e-05,9.625002959696376,4.9066108124511515e-05,69.85223262883619,84.029,0.0,9.07480168074035,0.0010375366149773743,0.00034864763515015886,7.040198729098756e-06,4.783347853662454e-06,8.425
0.0,5.489233268082285,9.464224587149402e-05,8.099758817711884,4.90453275603481e-05,71.47841020739453,85.835,1.5852218225189937e-11,8.613560556820598,0.0012083032236051016,0.0003297166771365795,7.051592016665446e-06,4.789046369294346e-06,8.811
0.0,6.374593472611685,9.480407273416222e-05,6.179242662503829,4.902934290207581e-05,71.33907893217797,84.865,2.645993724911289e-10,7.70787275723415,0.0015065326890298957,0.0003351816108736502,7.090353103641506e-06,4.807370219201207e-06,9.082
0.0,5.666305308988165,9.488457983364165e-05,5.520758375134916,4.9016539870974754e-05,71.45656896972038,83.507,3.603977331306623e-09,7.350960599607275,2.8694253730891546e-05,0.00419180305925974,8.064384266019853e-05,0.05821139353765835,9.239
0.0,4.603873063552884,9.498290833629007e-05,4.954921287099011,4.9004407197209166e-05,71.24946188742226,81.498,1.520209636177141e-08,7.237810111535968,0.0015213439352460727,0.0003064165571388528,7.060217324848242e-06,4.793176580528978e-06,9.282
0.0,3.364368777211723,9.492654410219654e-05,5.187605578774106,4.9001999878048746e-05,71.92016323538301,80.937,3.276509584270641e-08,8.015058030619887,0.0011941952348201617,0.00032966865836980505,7.0303375483126565e-06,4.778287998837278e-06,9.384
0.0,1.7707204090588016,9.484120895223832e-05,5.662983312258608,4.900305807644691e-05,72.65997232709017,80.265,4.942955123502686e-08,9.157628007015996,0.0010314216662287209,0.0003491084593078015,7.0174100750853896e-06,4.771441290486805e-06,9.583
0.0,0.8853602045294008,9.480082347591139e-05,5.946285703567366,4.900674883498217e-05,72.91858715624299,79.758,5.935377070938293e-08,10.19918712260351,0.0009470368380605239,0.0003626218604502408,7.011360308479824e-06,4.768147744140863e-06,9.688
0.0,1.2395042863411612,9.479371162701106e-05,6.031162939944491,4.901586699744065e-05,72.74209795270315,80.081,6.007090536812861e-08,11.124498466212135,0.0008994572155954159,0.00037176254472444424,7.008439172359559e-06,4.766538797713082e-06,9.671
0.0,3.541440818117603,9.48382227154547e-05,5.765360321766613,4.903569415783352e-05,71.94548529778966,81.734,6.319169607094581e-08,12.132733093002184,0.0008721586667406911,0.0003776342072100904,7.005955406972389e-06,4.765175250582827e-06,9.528
0.0,8.145313881670488,9.488508492406767e-05,5.495764397962002,4.908542154522088e-05,70.77380085525289,85.717,6.327854304074549e-08,13.31739037212298,0.0008559103375419439,0.0003813892004483597,7.004126891542889e-06,4.764183374276691e-06,9.242
0.0,13.28040306794101,9.488743373532064e-05,5.512156497539775,4.9196709130657035e-05,69.47717716041511,90.479,5.9120269119067606e-08,14.003383163096878,0.0008456984334349835,0.0003838557788349342,7.003507378429279e-06,4.763854793720501e-06,9.123
0.0,16.998915926964496,9.513192871014887e-05,4.562339657590489,4.941458542032099e-05,66.1965428476234,90.648,4.784164987278175e-08,14.018110383377154,0.0008388820316285135,0.00038554515324025246,7.0041288726897585e-06,4.76419440754016e-06,9.183
0.0,20.5403567450821,9.55255729936816e-05,3.6580531416785425,4.988506357195027e-05,61.52188330951007,89.259,2.986142166430791e-08,13.906593708119534,0.0008337995012270648,0.0003868409575577145,7.0059227744044675e-06,4.765170803980227e-06,9.61
0.0,24.9671577677291,9.623144177204373e-05,2.7987088969548175,5.088503129919991e-05,54.75957014441874,86.868,7.91036670419396e-09,12.944201685127359,0.0008284257594092315,0.0003883840132641084,7.009906130606152e-06,4.767301394903735e-06,9.541
7.975151999862734,29.216886749470227,0.00010211430632225728,1.4449444163265999,5.082323387743833e-05,36.64932031540751,82.718,1.909072595960953e-09,12.288255527925235,0.0008255072500419251,0.0003892895933595586,7.011723837298474e-06,4.768264090147439e-06,9.16
15.435778064250453,7.082881636235206,9.607531856303515e-05,3.5404594742883897,5.104610392218563e-05,45.52187002743632,77.204,4.057085968856285e-10,14.842133338153298,0.000828999014641623,0.0003880681585525292,7.005994916589926e-06,4.765223441805713e-06,8.144
43.348810063770024,4.603873063552884,0.00010263612915415311,1.6106796689754517,4.286244247872443e-05,11.098763818410557,73.96,3.5568482148809376e-10,14.345645265687297,0.0008279940829700534,0.0003883402582704158,7.0061991262541145e-06,4.765321750290396e-06,7.766
68.43194941817701,3.1872967363058424,24.843387602888814,5.4465256871633345,5.983640013853722e-06,6.778017644313877e-06,71.81,0.0,13.910214247988819,0.0008272751601107176,0.00038853822730705405,7.006511627724894e-06,4.765479799149201e-06,7.496
76.14983845030223,3.541440818117603,35.53727667604393,4.323411697810708,5.89997937996414e-06,6.6540347960625955e-06,70.294,0.0,13.645629748647599,0.0008268727750406409,0.0003886488177941294,7.006701027131326e-06,4.7655762787532294e-06,7.329
73.06268283745214,6.197521431705806,35.226662162927916,4.3655167793787575,5.9029869798419655e-06,6.658253839924191e-06,69.794,0.0,13.461476562106677,0.0008266627695707074,0.0003887054653020851,7.0068142643718285e-06,4.765634010621798e-06,7.179
60.328165934445515,10.09310633163517,24.344090082002626,5.494401943646978,5.993664281605439e-06,6.7921654459198175e-06,70.04,0.0,13.294200548518239,0.0008264928571167868,0.0003887521752992129,7.00697558636776e-06,4.7657189336059664e-06,7.089
29.84250425755088,14.696979395188054,0.00010051789603732833,1.979989248050363,4.377237051637486e-05,13.683378117821771,71.373,0.0,13.227826875164954,0.0008264049730087772,0.0003887755428526687,7.007085290939993e-06,4.7657780982821265e-06,7.08
7.975151999862734,20.36328470417622,9.708629872611813e-05,2.767904613358324,5.0486674508276724e-05,36.80777649793044,73.748,0.0,13.173622627756432,0.0008265435598868009,0.0003887320604982385,7.006986076702778e-06,4.765723689812082e-06,6.886
0.0,27.446166340411423,9.72146339411799e-05,2.3964026057371504,5.099132931653033e-05,42.20268251418958,76.836,0.0,13.07865800848742,0.0008263776381750827,0.0003887797918659506,7.007294761296241e-06,4.765890869732414e-06,7.013
0.0,23.727653481387943,9.671531900687254e-05,2.5823949484812947,5.060205512020329e-05,48.238045609297956,78.677,1.5511987786334508e-11,12.940149731503,0.0008260032956966198,0.000388892420493166,7.00787143663037e-06,4.766202301714578e-06,7.304
0.0,14.874051436093934,9.549893498380926e-05,4.034639230415166,4.945893155875895e-05,57.26245439484094,78.699,3.197491064846468e-10,12.443350774279473,0.0008249998494253772,0.0003892149213864113,7.009143215703591e-06,4.7668832477607245e-06,7.659
0.0,7.437025718046967,9.498990535111139e-05,5.997526242687397,4.9162023769578057e-05,62.86705086277751,77.466,2.489267203308904e-09,12.418811114853437,0.0008247631487197761,0.00038929731944758,7.009211704087251e-06,4.766918527840845e-06,7.932
0.0,2.301936531776442,9.478569681815432e-05,7.685834887603215,4.909603989438702e-05,65.71659108166193,75.919,1.149758273594406e-08,12.521564753805608,0.0008254773209462966,0.00038906721085999374,7.007876618582344e-06,4.766196411824159e-06,8.011
0.0,0.3541440818117603,9.478996444355092e-05,7.480695784605435,4.90718207517324e-05,66.44063808589512,74.151,2.4999937329622685e-08,12.57076904921972,0.000826161612505118,0.0003888605864807311,7.0063541187487485e-06,4.7653668916008526e-06,8.114
0.0,0.0,9.481813691609143e-05,7.07555692167282,4.9062636567210984e-05,66.62938239637963,73.528,3.739055026087858e-08,12.934755280538742,0.000826786984273353,0.0003886821018034907,7.00473826938968e-06,4.764486490010526e-06,8.113
0.0,0.0,9.484967470582059e-05,6.727538555034218,4.906053247379456e-05,66.55770033758292,73.117,4.823685452992811e-08,13.724059435051272,0.0008273625223730707,0.00038852566788484863,7.003149691658894e-06,4.763629283891987e-06,8.051
0.0,0.17707204090588016,9.48120522538041e-05,7.098025627411252,4.906890098652503e-05,66.79310845465679,73.922,5.881989334582615e-08,14.529938328131285,0.0008277350075464421,0.00038843007675985937,7.001968199466084e-06,4.763000892049086e-06,8.056
