,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL-WECC_zero_cost_HVDC_ppMexCost,61388.689514703685,61388.689514703685,22.192195425633926,1251165.8040303774,1251165.8040303774,5361.070307057601,93476.79041948917,93476.79041948917,1441031.1121847085,1441031.1121847085,2.1550000000060843,6.8520000000060834,12517.346164671715,12517.346164671715,0.0,0.184000000006572,4.881000000006572,19570.75474234728,19570.75474234728,0.0,5.677839893214944,10.925600000024003,59.332000000024,102675.38217151593,102675.38217151593,0.0,1.5566000000675397,49.96300000006754,87189.92598518201,87189.92598518201,0.0,115.72032521476959,0.0,0.0,0.07911211464052875,0.07911211464076591
1,2,CHL-WECC_zero_cost_HVDC_ppMexCost,56834.69064581369,54128.27680553684,20.545911172533575,1234679.1810294494,1175884.9343137613,5290.4274356258475,94258.17065420083,89769.68633733412,1452621.5198656667,1383449.0665387302,2.4782500000115757,9.33025000001766,17044.65397738553,16233.003787986218,0.0,0.20153520001190686,5.082535200018479,20378.826033348636,19408.40574604632,0.0,5.0063243217441,14.229501440035847,73.56150144005986,127299.85966199706,121237.96158285433,0.0,1.9784386000905394,51.94143860015808,90642.4791767015,86326.1706444776,0.0,108.7575975746798,0.0,0.0,0.07722133707161634,0.07722133707185738
2,3,CHL-WECC_zero_cost_HVDC_ppMexCost,51965.37543496615,47134.1273786541,18.78563911586656,1176983.884122443,1067559.078569109,5043.211165720892,95288.08910061957,86429.10576019915,1431385.3375485833,1298308.6961891912,2.84998750001785,12.18023750003551,22251.057962014704,20182.365498426032,0.0,0.220741504579266,5.303276704597745,21263.906518407377,19286.99003937177,0.0,4.359435441251717,18.532502675507192,92.09400411556703,159370.77914560743,144553.99468989336,0.0,2.514595460719764,54.45603406087784,95030.67428313092,86195.62293254505,0.0,98.73853917685693,0.0,0.0,0.07444369121261714,0.07445306575220995
3,4,CHL-WECC_zero_cost_HVDC_ppMexCost,47175.25120637235,40751.7557122318,17.05399483685724,1135945.3144095982,981272.2724626699,4867.366639901111,95073.26788676542,82127.86341584314,1430742.10386425,1235928.8231199654,3.2774856250301383,15.457723125065648,28238.422544355806,24393.41111703341,0.0,0.24177816997037552,5.5450548745681205,22233.335173711086,19205.99086380398,0.0,3.7691298858243227,24.13673148458624,114.23073560015328,197678.89896639896,170762.46536348035,0.0,3.1960508305794995,55.65208489145734,97117.89049097676,83894.08529616824,0.0,90.75787248007231,0.0,0.0,0.07159617940091614,0.07171694763321437
4,5,CHL-WECC_zero_cost_HVDC_ppMexCost,45993.41132841033,37838.89332400415,16.62675617545433,1117396.1043692683,919284.540387405,4787.885871767703,97140.76079378958,79917.9443082169,1455487.092595625,1197432.8331060617,3.7691084687891006,19.08383159385475,34862.6570648521,28681.594245074506,0.0,0.2648196295732557,5.666874504141377,22721.780593333824,18693.26512581389,0.0,3.4997192435371467,31.435679085530882,140.43141468568416,243019.773001642,199932.9686718122,0.0,4.062180605671208,54.47926549712855,95071.21522757436,78215.32404919706,0.0,85.02462714043108,0.0,0.0,0.06901694306427085,0.06930308255901851
5,6,CHL-WECC_zero_cost_HVDC_ppMexCost,45794.44476310438,35881.14575078677,16.55482916519654,1056003.4230614617,827406.3138489171,4524.826827339128,101838.64234628459,79793.24103593682,1462367.1304515419,1145802.9116921772,4.334474739111824,23.397306332966572,42742.583580027494,33489.93265741664,0.0,0.29005694027666773,5.935931444418044,23800.58563121007,18648.381619326312,0.0,3.318647170490271,40.941828440998606,178.27524312668277,308509.38312790176,241725.17428175392,0.0,5.1630315498127475,56.544297046941296,98674.88089987176,77314.35115820827,0.0,76.52680996788625,0.0,0.0,0.06468019569492259,0.06514826026554069
6,7,CHL-WECC_zero_cost_HVDC_ppMexCost,43595.72919266056,32531.804351164195,15.759986890334357,962007.7626126837,717865.0041455382,4122.068581708583,101197.18405026916,75514.89683458139,1448604.9349352918,1080971.3060925147,4.984645949982869,28.38195228294944,51848.61668922321,38690.23606780916,0.0,0.31769936668973275,6.253630811107777,25074.42631698664,18710.922979566072,0.0,3.0088665844391738,52.88109585000734,226.62413897669012,392178.2525233092,292649.4502589406,0.0,6.56221309981661,58.57431014675791,102217.43622924991,76276.22471898889,0.0,66.39533423342084,0.0,0.0,0.05898088413445133,0.06001299508995111
7,8,CHL-WECC_zero_cost_HVDC_ppMexCost,42190.54052771,29984.029461141734,15.252006972388761,910025.5556867956,646738.1723678948,3899.3321025401215,102477.20270712793,72828.63472791575,1459170.3233453748,1037005.1062814902,5.7323428424850915,34.09629512543453,62287.67206910302,44266.685636778944,0.0,0.3479761163399596,6.583606927447736,26397.49159945189,18760.20444199717,0.0,2.7732228848610005,58.169205435006404,275.9177444116965,477481.9634491022,339337.5168971499,0.0,8.340572849872414,58.03928299663032,101283.76576071071,71980.48137140954,0.0,59.816813562306535,0.0,0.0,0.054375663227047163,0.056395867357791105
8,9,CHL-WECC_zero_cost_HVDC_ppMexCost,41013.49334667583,27759.546671331867,14.826500885303387,828620.8755858006,560843.2247951453,3550.5244449625698,102561.68769824333,69417.78727026445,1435921.8566113338,971888.433351863,6.592194268863608,40.589489394298134,74149.54602966286,50187.33142943377,0.0,0.3811382402318494,6.865745167679586,27528.74714196522,18632.53965301678,0.0,2.5674804716314896,63.98612597850397,339.6466703902005,587766.3265283932,397823.38546942256,0.0,10.600868092192293,68.38295108882261,119334.39633478182,80770.21668331222,0.0,51.87238986130293,0.0,0.0,0.047921735791050475,0.05228036600070378
9,10,CHL-WECC_zero_cost_HVDC_ppMexCost,42262.521236365516,27242.79801080521,15.27802821450986,790673.4076273788,509675.1283729172,3387.9248574062512,106579.42127470627,68702.04523900844,1449122.0074615832,934116.9666971697,7.581023409199701,47.73951280349784,87211.32625417825,56217.19849862256,0.0,0.4174607145306315,6.852205882210217,27474.46030826162,17710.282082977406,0.0,2.5196863880193767,70.38473857635111,408.4384089665516,706812.0025306687,455617.31892102526,0.0,13.473703345180656,80.26365443400327,140067.29158360208,90288.62502526792,0.0,47.13985262321113,0.0,0.0,0.042930175938065425,0.04951994170448671
