total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
374416.1756861292,32.867385148033875,374416.17568612914,0.08778302670231428,0.08778302670231429
361785.1169420555,31.78306076008861,361785.1169420556,0.08785065850339849,0.08785065850339847
358586.43788955023,31.56714087289773,358586.43788955023,0.08803216613178456,0.08803216613178456
342219.64004603174,30.12949568166055,342219.64004603174,0.0880413984352501,0.0880413984352501
334375.19492426165,29.53966049955268,334375.19492426165,0.08834285840564107,0.08834285840564107
329616.21613811207,29.182999268347537,329616.2161381121,0.08853629718302332,0.0885362971830233
320241.63350231334,28.392510015870883,320241.63350231334,0.08865964648430318,0.08865964648430318
310030.4150096911,27.71105444663865,310030.41500969115,0.08938172871126995,0.08938172871126994
300706.4220759259,26.943835364726944,300706.42207592586,0.0896017955942552,0.08960179559425521
300099.7130488611,26.99739830081573,300099.713048861,0.08996142657563994,0.08996142657563995
286723.10834925075,25.89851620130009,286723.10834925075,0.09032587694241132,0.09032587694241132
281966.7204249985,25.596278590580102,281966.72042499855,0.09077765827115956,0.09077765827115955
272085.1121406536,24.722352151083236,272085.11214065354,0.09086256854179911,0.09086256854179912
269520.1559836971,24.506205064259937,269520.15598369716,0.09092531493541538,0.09092531493541536
257191.30299688262,23.66873372294544,257191.30299688264,0.09202773751347389,0.09202773751347387
256463.78234405877,23.658886741661576,256463.78234405874,0.09225040091595474,0.09225040091595475
246978.7271839113,22.83082451659191,246978.72718391134,0.09244044933307582,0.09244044933307581
239394.06658485616,22.14155721843335,239394.06658485616,0.09249,0.09249
231578.18533348237,21.418666361493777,231578.18533348237,0.09248999999999996,0.09248999999999996
228828.25866820314,21.1643256442221,228828.25866820314,0.09248999999999996,0.09248999999999996
223435.8383796172,20.665580691730792,223435.8383796172,0.09248999999999999,0.09248999999999999
212599.6654393108,19.663343056481846,212599.6654393108,0.09248999999999995,0.09248999999999995
208606.05957348197,19.293974449951342,208606.05957348197,0.09248999999999998,0.09248999999999998
202048.45240491748,18.687461362930808,202048.45240491748,0.09248999999999995,0.09248999999999995
197854.96366051,18.299605588960567,197854.96366051,0.09248999999999999,0.09248999999999999
188393.88462118132,17.424550388613056,188393.88462118132,0.09248999999999998,0.09248999999999998
187186.20000946656,17.312851638875557,187186.20000946656,0.09248999999999998,0.09248999999999998
177784.82617472723,16.443318572900516,177784.82617472723,0.09248999999999996,0.09248999999999996
173563.1496962495,16.052855715406114,173563.1496962495,0.09248999999999999,0.09248999999999999
167135.1607491409,15.458331017688039,167135.1607491409,0.09248999999999999,0.09248999999999999
