,scenario,asset_name,total_system_cost,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_tonnes
0,CHL-WECC,RE_PV_MY,362.7972196681953,4.821062020395008,0.0,4.821062020395008,0.0
1,CHL-WECC,RE_WIND_MY,362.7972196681953,16.16032992912331,0.0,16.16032992912331,0.0
2,CHL-WECC,PP_CO2_MY,362.7972196681953,0.0,40.78860381282354,40.78860381282354,355.63944249205815
3,CHL-WECC,EL_Demand_MY,362.7972196681953,0.0,0.0,0.0,0.0
4,CHL-WECC,RE_PV_MY,362.7972196681953,89.95884751681729,0.0,89.95884751681729,0.0
5,CHL-WECC,RE_WIND_MY,362.7972196681953,75.45897948610867,0.0,75.45897948610867,0.0
6,CHL-WECC,PP_CO2_MY,362.7972196681953,0.0,135.6093969029001,135.6093969029001,124062.99027681319
7,CHL-WECC,EL_Demand_MY,362.7972196681953,0.0,0.0,0.0,0.0
8,CHL-WECC,EL_Transport_MY,362.7972196681953,2.5299840816790837e-11,1.983979035919242e-12,2.7283819852710078e-11,0.0
